Q6U949	Polymorphism;Reference proteome
P40305	Alternative splicing;Antiviral defense;Apoptosis;Endoplasmic reticulum;Host-virus interaction;Immunity;Innate immunity;Membrane;Mitochondrion;Nucleus;Polymorphism;Reference proteome;Transcription;Transcription regulation;Transit peptide;Transmembrane;Transmembrane helix
Q96M15	Reference proteome
P05000	3D-structure;Antiviral defense;Cytokine;Direct protein sequencing;Disulfide bond;Glycoprotein;Polymorphism;Reference proteome;Secreted;Signal
Q9NSI5	Cell junction;Cell membrane;Disulfide bond;Glycoprotein;Immunoglobulin domain;Membrane;Polymorphism;Reference proteome;Repeat;Tight junction;Transmembrane;Transmembrane helix
Q969P0	Alternative splicing;Cell membrane;Direct protein sequencing;Disulfide bond;Glycoprotein;Immunoglobulin domain;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix
Q14624	Acute phase;Alternative splicing;Direct protein sequencing;Disulfide bond;Glycoprotein;Polymorphism;Protease inhibitor;Reference proteome;Secreted;Serine protease inhibitor;Signal
Q9UPP5	Alternative splicing;Cell junction;Cell projection;Cytoplasmic vesicle;Endocytosis;Polymorphism;Reference proteome;Synapse
Q6UWN8	3D-structure;Direct protein sequencing;Disulfide bond;Polymorphism;Protease inhibitor;Pyrrolidone carboxylic acid;Reference proteome;Secreted;Serine protease inhibitor;Signal
P26006	Alternative splicing;Calcium;Cell adhesion;Cell junction;Cell membrane;Cell projection;Cleavage on pair of basic residues;Direct protein sequencing;Disease mutation;Disulfide bond;Epidermolysis bullosa;Glycoprotein;Integrin;Lipoprotein;Membrane;Metal-binding;Palmitate;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix
Q9NYR9	Alternative splicing;Cytoplasm;GTP-binding;Nucleotide-binding;Reference proteome
Q6NSI8	Alternative splicing;Polymorphism;Reference proteome
Q9NVX7	3D-structure;Alternative splicing;Kelch repeat;Polymorphism;Reference proteome;Repeat
P19013	Coiled coil;Disease mutation;Intermediate filament;Keratin;Methylation;Polymorphism;Reference proteome
Q86Y46	Alternative splicing;Coiled coil;Intermediate filament;Keratin;Polymorphism;Reference proteome
Q9H8X2	ATP-binding;Cytoplasm;Kinase;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Transferase
P48729	3D-structure;ATP-binding;Acetylation;Alternative splicing;Cell cycle;Cell division;Cell projection;Centromere;Chromosome;Cytoplasm;Cytoskeleton;Direct protein sequencing;Kinase;Kinetochore;Mitosis;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Serine/threonine-protein kinase;Transferase;Wnt signaling pathway
Q96SI1	Alternative splicing;Developmental protein;Phosphoprotein;Polymorphism;Reference proteome
P13647	3D-structure;Coiled coil;Disease mutation;Epidermolysis bullosa;Intermediate filament;Keratin;Phosphoprotein;Polymorphism;Reference proteome
A0A0U1RQI7	Metal-binding;Nucleus;Reference proteome;Repeat;Zinc;Zinc-finger
P06315	Adaptive immunity;Cell membrane;Disulfide bond;Glycoprotein;Immunity;Immunoglobulin;Immunoglobulin domain;Membrane;Phosphoprotein;Polymorphism;Reference proteome;Secreted;Signal
A6PVL3	Alternative splicing;Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q9NVR0	3D-structure;Kelch repeat;Phosphoprotein;Reference proteome;Repeat;Signal;Ubl conjugation pathway
O00522	3D-structure;ANK repeat;Alternative splicing;Angiogenesis;Cell junction;Cell membrane;Cytoplasm;Cytoskeleton;Disease mutation;Membrane;Reference proteome;Repeat
P41743	3D-structure;ATP-binding;Acetylation;Cytoplasm;Endosome;Kinase;Membrane;Metal-binding;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Proto-oncogene;Reference proteome;Serine/threonine-protein kinase;Transferase;Tumor suppressor;Zinc;Zinc-finger
O76015	Coiled coil;Intermediate filament;Keratin;Polymorphism;Reference proteome
Q07866	3D-structure;Alternative splicing;Cell projection;Coiled coil;Cytoplasm;Cytoplasmic vesicle;Cytoskeleton;Host-virus interaction;Microtubule;Motor protein;Phosphoprotein;Reference proteome;Repeat;TPR repeat
Q3LI58	Keratin;Polymorphism;Reference proteome;Repeat
Q86W92	Acetylation;Alternative splicing;Coiled coil;Isopeptide bond;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Ubl conjugation
Q9ULD8	Glycoprotein;Ion channel;Ion transport;Membrane;Potassium;Potassium channel;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel
Q8IZU9	3D-structure;Alternative splicing;Cell membrane;Chromosomal rearrangement;Disease mutation;Disulfide bond;Glycoprotein;Immunoglobulin domain;Membrane;Reference proteome;Repeat;Secreted;Signal;Transmembrane;Transmembrane helix
O75112	3D-structure;Alternative splicing;Cardiomyopathy;Cell projection;Cytoplasm;Cytoskeleton;Disease mutation;LIM domain;Metal-binding;Methylation;Myofibrillar myopathy;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Zinc
P50458	Activator;DNA-binding;Homeobox;LIM domain;Metal-binding;Nucleus;Reference proteome;Repeat;Transcription;Transcription regulation;Zinc
Q53QV2	Cytoplasm;Developmental protein;Nucleus;Phosphoprotein;Reference proteome;Transcription;Transcription regulation
O00453	Alternative splicing;Cell shape;Golgi apparatus;Immunity;Membrane;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix
Q8IV03	Acetylation;Polymorphism;Reference proteome
Q92539	Congenital dyserythropoietic anemia;Cytoplasm;Disease mutation;Endoplasmic reticulum;Fatty acid metabolism;Hereditary hemolytic anemia;Hydrolase;Lipid metabolism;Membrane;Nucleus;Phosphoprotein;Reference proteome;Transcription;Transcription regulation
Q969L4	Nucleus;RNA-binding;Reference proteome;Ribonucleoprotein;mRNA processing;mRNA splicing
O95372	3D-structure;Cytoplasm;Fatty acid metabolism;Hydrolase;Lipid metabolism;Lipoprotein;Palmitate;Phosphoprotein;Reference proteome
Q96S90	3D-structure;Alternative splicing;Phosphoprotein;Reference proteome
Q9Y4K0	3D-structure;Basement membrane;Calcium;Chromatin regulator;Chromosome;Copper;Disulfide bond;Endoplasmic reticulum;Extracellular matrix;Glycoprotein;LTQ;Metal-binding;Nucleus;Oxidoreductase;Polymorphism;Reference proteome;Repeat;Repressor;Secreted;Signal;TPQ;Transcription;Transcription regulation
A6NIK2	Leucine-rich repeat;Reference proteome;Repeat
Q02078	3D-structure;Acetylation;Activator;Alternative splicing;Apoptosis;DNA-binding;Developmental protein;Differentiation;Disease mutation;Isopeptide bond;Neurogenesis;Nucleus;Phosphoprotein;Reference proteome;Transcription;Transcription regulation;Ubl conjugation
Q8N9Z9	Alternative splicing;Intermediate filament;Polymorphism;Reference proteome
P61244	3D-structure;Acetylation;Activator;Alternative splicing;Cell projection;DNA-binding;Disease mutation;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Repressor;Transcription;Transcription regulation
Q7L590	Alternative splicing;Coiled coil;DNA damage;DNA replication;DNA-binding;Isopeptide bond;Metal-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Ubl conjugation;Zinc;Zinc-finger
A0A1B0GVZ6	Reference proteome
O60732	Alternative splicing;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Tumor antigen
C9JLW8	Acetylation;Cytoplasm;Nucleus;Phosphoprotein;Reference proteome
Q9BUT9	Acetylation;Alternative splicing;Cytoplasm;Methylation;Nucleus;Phosphoprotein;Reference proteome
P43365	Polymorphism;Reference proteome;Tumor antigen
Q8TD91	Alternative splicing;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Tumor antigen
O00754	Alternative splicing;Direct protein sequencing;Disease mutation;Disulfide bond;Glycoprotein;Glycosidase;Hydrolase;Lysosome;Metal-binding;Polymorphism;Reference proteome;Signal;Zinc;Zymogen
Q86YJ5	Alternative splicing;Golgi apparatus;Lysosome;Membrane;Metal-binding;Polymorphism;Reference proteome;Transferase;Transmembrane;Transmembrane helix;Ubl conjugation pathway;Zinc;Zinc-finger
Q8N6Q8	Methyltransferase;Polymorphism;Reference proteome;Transferase
Q9NR56	3D-structure;Alternative splicing;Corneal dystrophy;Cytoplasm;Disease mutation;Metal-binding;Nucleus;Phosphoprotein;RNA-binding;Reference proteome;Repeat;Zinc;Zinc-finger;mRNA processing;mRNA splicing
O75121	Alternative splicing;Cell membrane;Cytoplasm;Disulfide bond;Glycoprotein;Immunoglobulin domain;Membrane;Nucleus;Phosphoprotein;Reference proteome;Signal;Transmembrane;Transmembrane helix
P58340	3D-structure;Alternative splicing;Cell cycle;Cell projection;Chromosomal rearrangement;Cytoplasm;Cytoskeleton;DNA-binding;Developmental protein;Differentiation;Nucleus;Phosphoprotein;Polymorphism;Reference proteome
Q9BWT6	Acetylation;Coiled coil;DNA recombination;DNA-binding;Meiosis;Nucleus;Reference proteome
Q8N108	Alternative splicing;Cytoplasm;Isopeptide bond;Nucleus;Phosphoprotein;Reference proteome;Repressor;Transcription;Transcription regulation;Ubl conjugation
Q96G30	Cell membrane;Endoplasmic reticulum;Glycoprotein;Membrane;Obesity;Phosphoprotein;Polymorphism;Reference proteome;Transmembrane;Transmembrane helix
Q8NB16	3D-structure;ATP-binding;Alternative splicing;Cell membrane;Coiled coil;Cytoplasm;Membrane;Necrosis;Nucleotide-binding;Phosphoprotein;Polymorphism;Reference proteome
Q8IXF9	Membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport
Q7Z5J8	ANK repeat;Alternative splicing;Membrane;Polymorphism;Reference proteome;Repeat;Transmembrane;Transmembrane helix
Q6NSI1	ANK repeat;Polymorphism;Reference proteome;Repeat
O76027	Annexin;Polymorphism;Reference proteome;Repeat
Q8IVF6	ANK repeat;Alternative splicing;Coiled coil;Polymorphism;Reference proteome;Repeat
Q15052	3D-structure;Alternative splicing;Cell projection;Guanine-nucleotide releasing factor;Phosphoprotein;Polymorphism;Reference proteome;SH3 domain
Q96K21	Alternative splicing;Cell cycle;Cell division;Chromosomal rearrangement;Coiled coil;Cytoplasm;Cytoskeleton;Isopeptide bond;Lipid-binding;Metal-binding;Phosphoprotein;Polymorphism;Proto-oncogene;Reference proteome;Ubl conjugation;Zinc;Zinc-finger
Q9UBL0	Acetylation;Alternative splicing;Calmodulin-binding;Coiled coil;Cytoplasm;Methylation;Phosphoprotein;Reference proteome
P46597	3D-structure;Alternative splicing;Melatonin biosynthesis;Methyltransferase;Polymorphism;Reference proteome;S-adenosyl-L-methionine;Transferase
Q8WXI3	ANK repeat;Alternative splicing;Cytoplasm;Disease mutation;Glaucoma;Nucleus;Polymorphism;Reference proteome;Repeat;Ubl conjugation pathway
P05023	ATP-binding;Acetylation;Alternative splicing;Cell membrane;Charcot-Marie-Tooth disease;Direct protein sequencing;Epilepsy;Ion transport;Magnesium;Membrane;Mental retardation;Metal-binding;Neurodegeneration;Neuropathy;Nucleotide-binding;Phosphoprotein;Polymorphism;Potassium;Potassium transport;Primary hypomagnesemia;Reference proteome;Sodium;Sodium transport;Sodium/potassium transport;Translocase;Transmembrane;Transmembrane helix;Transport
Q13873	3D-structure;ATP-binding;Alternative splicing;Cell membrane;Disease mutation;Disulfide bond;Glycoprotein;Kinase;Magnesium;Manganese;Membrane;Metal-binding;Nucleotide-binding;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Serine/threonine-protein kinase;Signal;Transferase;Transmembrane;Transmembrane helix
Q00994	3D-structure;Alternative splicing;Apoptosis;Cytoplasm;Metal-binding;Nucleus;Reference proteome;Ubl conjugation
P59827	Alternative splicing;Cytoplasm;Disulfide bond;Glycoprotein;Polymorphism;Reference proteome;Secreted;Signal
Q7L4P6	Acetylation;Alternative splicing;Coiled coil;DNA-binding;Isopeptide bond;Reference proteome;Repressor;Transcription;Transcription regulation;Ubl conjugation
Q9HAW0	3D-structure;Activator;Alternative splicing;Metal-binding;Nucleus;Oxidation;Phosphoprotein;Reference proteome;Repeat;Stress response;Transcription;Transcription regulation;Zinc;Zinc-finger
Q8NHY0	Alternative splicing;Glycosyltransferase;Golgi apparatus;Membrane;Polymorphism;Reference proteome;Signal-anchor;Transferase;Transmembrane;Transmembrane helix
Q8NDB2	ANK repeat;Alternative splicing;B-cell activation;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Systemic lupus erythematosus
Q0P6D6	Coiled coil;Polymorphism;Reference proteome
Q0P641	Polymorphism;Reference proteome
A6NI56	Coiled coil;Endosome;Reference proteome
Q8NHW4	Alternative splicing;Chemotaxis;Cytokine;Disulfide bond;Inflammatory response;Reference proteome;Secreted;Signal
Q12864	Calcium;Cell adhesion;Cell membrane;Glycoprotein;Membrane;Metal-binding;Polymorphism;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix;Transport
Q6P1S2	Acetylation;Alternative splicing;Membrane;Polymorphism;Reference proteome;Secreted;Transmembrane;Transmembrane helix
Q5TG92	Alternative splicing;Reference proteome
Q8NHQ1	Alternative splicing;Coiled coil;Cytoplasm;Cytoskeleton;Polymorphism;Reference proteome;TPR repeat
Q9Y375	Chaperone;Disease mutation;Mitochondrion;Phosphoprotein;Polymorphism;Primary mitochondrial disease;Reference proteome;Transit peptide
Q7Z7K6	Alternative splicing;Cell cycle;Cell division;Centromere;Chromosome;Cytoplasm;Cytoskeleton;Kinetochore;Metal-binding;Methylation;Mitosis;Nucleus;Phosphoprotein;Reference proteome;Zinc
Q6ZTQ4	Alternative splicing;Asthma;Calcium;Cell adhesion;Cell membrane;Glycoprotein;Host cell receptor for virus entry;Host-virus interaction;Membrane;Polymorphism;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix
Q86XR8	3D-structure;Alternative splicing;Coiled coil;Cytoplasm;Cytoskeleton;Microtubule;Nucleus;Phosphoprotein;Polymorphism;Reference proteome
O75419	3D-structure;Alternative splicing;Cell cycle;Cytoplasm;DNA replication;Disease mutation;Dwarfism;Nucleus;Phosphoprotein;Polymorphism;Reference proteome
Q96RK0	3D-structure;Acetylation;DNA-binding;Disease mutation;Mental retardation;Methylation;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Repressor;Transcription;Transcription regulation
P08962	Alternative splicing;Cell membrane;Direct protein sequencing;Endosome;Glycoprotein;Lipoprotein;Lysosome;Membrane;Palmitate;Protein transport;Reference proteome;Secreted;Transmembrane;Transmembrane helix;Transport
Q96Q77	Alternative splicing;Calcium;Magnesium;Metal-binding;Polymorphism;Reference proteome;Repeat
Q6IQ19	Acetylation;Alternative splicing;Cell cycle;Cell division;Cell projection;Cilium;Cytoplasm;Cytoskeleton;Developmental protein;Microtubule;Mitosis;Polymorphism;Reference proteome
P24941	3D-structure;ATP-binding;Acetylation;Alternative splicing;Cell cycle;Cell division;Cytoplasm;Cytoskeleton;DNA damage;DNA repair;Endosome;Kinase;Magnesium;Meiosis;Metal-binding;Mitosis;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;S-nitrosylation;Serine/threonine-protein kinase;Transferase
P55273	3D-structure;ANK repeat;Acetylation;Cell cycle;Cytoplasm;Direct protein sequencing;Nucleus;Reference proteome;Repeat;Tumor suppressor
O43822	Alternative splicing;Cell projection;Ciliopathy;Cilium biogenesis/degradation;Cytoplasm;Cytoskeleton;DNA damage;Disease mutation;Dwarfism;Leucine-rich repeat;Mitochondrion;Phosphoprotein;Polymorphism;Reference proteome;Repeat
P01024	3D-structure;Age-related macular degeneration;Cleavage on pair of basic residues;Complement alternate pathway;Complement pathway;Direct protein sequencing;Disease mutation;Disulfide bond;Fatty acid metabolism;Glycoprotein;Hemolytic uremic syndrome;Immunity;Inflammatory response;Innate immunity;Lipid metabolism;Phosphoprotein;Polymorphism;Reference proteome;Secreted;Signal;Thioester bond
P0C0L5	3D-structure;Blood group antigen;Cell junction;Cell projection;Cleavage on pair of basic residues;Complement pathway;Direct protein sequencing;Disulfide bond;Glycoprotein;Immunity;Inflammatory response;Innate immunity;Phosphoprotein;Polymorphism;Reference proteome;Secreted;Signal;Sulfation;Synapse;Systemic lupus erythematosus;Thioester bond
Q9UGN4	3D-structure;Alternative splicing;Cell adhesion;Cell membrane;Disulfide bond;Glycoprotein;Immunity;Immunoglobulin domain;Membrane;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Signal;Transmembrane;Transmembrane helix
P0C0L4	3D-structure;Alternative splicing;Blood group antigen;Cell junction;Cell projection;Cleavage on pair of basic residues;Complement pathway;Direct protein sequencing;Disease mutation;Disulfide bond;Glycoprotein;Immunity;Inflammatory response;Innate immunity;Phosphoprotein;Polymorphism;Reference proteome;Secreted;Signal;Sulfation;Synapse;Systemic lupus erythematosus;Thioester bond
Q9BQ75	Alternative splicing;Methylation;Phosphoprotein;Polymorphism;Reference proteome
P39059	3D-structure;Angiogenesis;Cell adhesion;Collagen;Developmental protein;Differentiation;Direct protein sequencing;Disulfide bond;Extracellular matrix;Glycoprotein;Hydroxylation;Polymorphism;Reference proteome;Repeat;Secreted;Signal
Q9UMR7	3D-structure;Adaptive immunity;Alternative splicing;Calcium;Cell membrane;Disulfide bond;Glycoprotein;Host-virus interaction;Immunity;Innate immunity;Lectin;Membrane;Metal-binding;Polymorphism;Reference proteome;Signal-anchor;Transmembrane;Transmembrane helix
Q7Z624	3D-structure;Alternative splicing;Cytoplasm;Golgi apparatus;Methyltransferase;Nucleus;Reference proteome;S-adenosyl-L-methionine;Transferase
P46108	3D-structure;Acetylation;Alternative splicing;Cell membrane;Cytoplasm;Membrane;Phosphoprotein;Proto-oncogene;Reference proteome;Repeat;SH2 domain;SH3 domain
Q5IJ48	3D-structure;Alternative splicing;Calcium;Cell membrane;Developmental protein;Disease mutation;Disulfide bond;EGF-like domain;Gastrulation;Glycoprotein;Membrane;Polymorphism;Reference proteome;Repeat;Secreted;Signal;Transmembrane;Transmembrane helix
O75746	3D-structure;Acetylation;Alternative splicing;Calcium;Disease mutation;Membrane;Metal-binding;Mitochondrion;Mitochondrion inner membrane;Polymorphism;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport
P13611	Alternative splicing;Calcium;Cataract;Cell projection;Direct protein sequencing;Disulfide bond;EGF-like domain;Extracellular matrix;Glycoprotein;Hyaluronic acid;Immunoglobulin domain;Lectin;Phosphoprotein;Polymorphism;Proteoglycan;Reference proteome;Repeat;Secreted;Signal;Sushi
Q16281	3D-structure;Alternative splicing;Coiled coil;Disease mutation;Ion channel;Ion transport;Leber congenital amaurosis;Ligand-gated ion channel;Membrane;Nucleotide-binding;Polymorphism;Reference proteome;Sensory transduction;Transmembrane;Transmembrane helix;Transport;Vision;cGMP;cGMP-binding
Q8IY21	ATP-binding;Antiviral defense;Cytoplasm;Helicase;Hydrolase;Immunity;Innate immunity;Nucleotide-binding;Polymorphism;RNA-binding;Reference proteome
O60879	Acetylation;Alternative splicing;Coiled coil;Cytoplasm;Developmental protein;Differentiation;Endosome;Oogenesis;Polymorphism;Premature ovarian failure;Reference proteome;Repeat
P0DN84	Membrane;Reference proteome;Sarcoplasmic reticulum;Transmembrane;Transmembrane helix
Q9Y394	Alternative splicing;NAD;Oxidoreductase;Polymorphism;Reference proteome;Signal
Q96DY2	Alternative splicing;Cell projection;Cilium;Coiled coil;Cytoplasm;Cytoskeleton;Flagellum;Polymorphism;Reference proteome
P42126	3D-structure;Acetylation;Alternative splicing;Direct protein sequencing;Fatty acid metabolism;Isomerase;Lipid metabolism;Mitochondrion;Reference proteome;Transit peptide
P57057	Antiport;Endoplasmic reticulum;Glycoprotein;Membrane;Polymorphism;Reference proteome;Sugar transport;Transmembrane;Transmembrane helix;Transport
O14610	Cell membrane;Lipoprotein;Membrane;Methylation;Polymorphism;Prenylation;Reference proteome;Transducer
Q4V321	Reference proteome
Q13283	3D-structure;ATP-binding;Acetylation;Alternative splicing;Cytoplasm;DNA-binding;Direct protein sequencing;Endonuclease;Helicase;Host-virus interaction;Hydrolase;Immunity;Innate immunity;Isopeptide bond;Methylation;Nuclease;Nucleotide-binding;Nucleus;Phosphoprotein;RNA-binding;Reference proteome;Transport;Ubl conjugation
P47870	3D-structure;Alternative splicing;Cell junction;Cell membrane;Chloride;Chloride channel;Cytoplasmic vesicle;Disease mutation;Disulfide bond;Epilepsy;Glycoprotein;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Phosphoprotein;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport
A1L429	Reference proteome
Q8TF65	3D-structure;Cytoplasm;Polymorphism;Reference proteome
Q13065	Alternative splicing;Reference proteome
Q6UWU2	Alternative splicing;Glycoprotein;Glycosidase;Hydrolase;Reference proteome;Secreted;Signal
Q49A26	3D-structure;Alternative splicing;Chromosome;DNA-binding;Isopeptide bond;NAD;Nucleus;Oxidoreductase;Phosphoprotein;Polymorphism;Reference proteome;Ubl conjugation
Q15835	3D-structure;ATP-binding;Cell projection;Congenital stationary night blindness;Disease mutation;Kinase;Lipoprotein;Membrane;Methylation;Nucleotide-binding;Phosphoprotein;Polymorphism;Prenylation;Reference proteome;Sensory transduction;Serine/threonine-protein kinase;Transferase;Vision
Q6ISB3	3D-structure;Activator;Alternative splicing;Corneal dystrophy;DNA-binding;Deafness;Disease mutation;Dwarfism;Ectodermal dysplasia;Membrane;Non-syndromic deafness;Nucleus;Polymorphism;Reference proteome;Transcription;Transcription regulation
P23416	Alternative splicing;Cell junction;Cell membrane;Cell projection;Chloride;Chloride channel;Disulfide bond;Glycoprotein;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Metal-binding;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport;Zinc
P28799	3D-structure;Alternative splicing;Cytokine;Direct protein sequencing;Disulfide bond;Glycoprotein;Lysosome;Neurodegeneration;Neuronal ceroid lipofuscinosis;Polymorphism;Reference proteome;Repeat;Secreted;Signal
Q8NCW6	Alternative splicing;Disulfide bond;Glycoprotein;Glycosyltransferase;Golgi apparatus;Heterotaxy;Lectin;Manganese;Membrane;Metal-binding;Notch signaling pathway;Phosphoprotein;Polymorphism;Reference proteome;Signal-anchor;Transferase;Transmembrane;Transmembrane helix
P60893	Cell membrane;Disulfide bond;Endoplasmic reticulum;G-protein coupled receptor;Glycoprotein;Membrane;Polymorphism;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix
Q8TDV5	Cell membrane;G-protein coupled receptor;Lipid-binding;Membrane;Polymorphism;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix
Q7Z602	Cell membrane;G-protein coupled receptor;Glycoprotein;Membrane;Polymorphism;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix
P18283	3D-structure;Cytoplasm;Oxidoreductase;Peroxidase;Polymorphism;Reference proteome;Selenocysteine
Q9BY21	Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Polymorphism;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix
O43555	Alternative splicing;Amidation;Cleavage on pair of basic residues;Hormone;Polymorphism;Reference proteome;Secreted;Signal
P43220	3D-structure;ADP-ribosylation;Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Polymorphism;Receptor;Reference proteome;Signal;Transducer;Transmembrane;Transmembrane helix
P13224	3D-structure;Alternative splicing;Bernard Soulier syndrome;Blood coagulation;Cell adhesion;Direct protein sequencing;Disease mutation;Disulfide bond;Glycoprotein;Hemostasis;Leucine-rich repeat;Membrane;Phosphoprotein;Reference proteome;Signal;Transmembrane;Transmembrane helix
Q12967	3D-structure;Alternative splicing;Cytoplasm;Guanine-nucleotide releasing factor;Nucleus;Polymorphism;Reference proteome
P06028	Alternative splicing;Blood group antigen;Cell membrane;Direct protein sequencing;Glycoprotein;Membrane;Polymorphism;Reference proteome;Sialic acid;Signal;Transmembrane;Transmembrane helix
Q96QV6	3D-structure;Acetylation;Chromosome;Citrullination;DNA-binding;Hydroxylation;Isopeptide bond;Methylation;Nucleosome core;Nucleus;Phosphoprotein;Reference proteome;Ubl conjugation
Q8N7I0	Reference proteome;Signal
Q8NG08	ATP-binding;Alternative splicing;Chromosome;Cytoplasm;DNA damage;DNA repair;Helicase;Hydrolase;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome
P13716	3D-structure;Allosteric enzyme;Alternative splicing;Direct protein sequencing;Disease mutation;Heme biosynthesis;Lyase;Metal-binding;Phosphoprotein;Polymorphism;Porphyrin biosynthesis;Reference proteome;Zinc
Q4VC39	Membrane;Reference proteome;Transmembrane;Transmembrane helix
O00291	3D-structure;Actin-binding;Activator;Alternative splicing;Apoptosis;Chromosomal rearrangement;Coiled coil;Cytoplasm;Cytoplasmic vesicle;Differentiation;Endocytosis;Membrane;Neurodegeneration;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Transcription;Transcription regulation
Q9BW71	Alternative splicing;Nucleus;Phosphoprotein;Polymorphism;Reference proteome
P52926	Acetylation;Alternative splicing;Cell cycle;Cell division;Chromosomal rearrangement;DNA condensation;DNA-binding;Direct protein sequencing;Growth regulation;Mitosis;Nucleus;Phosphoprotein;Proto-oncogene;Reference proteome;Repeat;Transcription;Transcription regulation
P09429	3D-structure;ADP-ribosylation;Acetylation;Adaptive immunity;Autophagy;Cell membrane;Chemotaxis;Chromosome;Cytoplasm;DNA damage;DNA recombination;DNA repair;DNA-binding;Direct protein sequencing;Disulfide bond;Endosome;Host-virus interaction;Immunity;Inflammatory response;Innate immunity;Membrane;Nucleus;Oxidation;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Secreted
Q2TB90	ATP-binding;Alternative splicing;Glycolysis;Kinase;Membrane;Mitochondrion;Nucleotide-binding;Polymorphism;Reference proteome;Repeat;Transferase
P0C7T4	Alternative splicing;Reference proteome
Q8WWQ2	Alternative splicing;Extracellular matrix;Glycoprotein;Polymorphism;Reference proteome;Secreted;Signal
O43301	ATP-binding;Acetylation;Cytoplasm;Nucleotide-binding;Nucleus;Reference proteome
A0A0C4DH39	Adaptive immunity;Cell membrane;Disulfide bond;Immunity;Immunoglobulin;Immunoglobulin domain;Membrane;Polymorphism;Reference proteome;Secreted;Signal
P10997	3D-structure;Amidation;Amyloid;Cleavage on pair of basic residues;Direct protein sequencing;Disulfide bond;Hormone;Polymorphism;Reference proteome;Secreted;Signal
P0DP08	Adaptive immunity;Cell membrane;Disulfide bond;Immunity;Immunoglobulin;Immunoglobulin domain;Membrane;Polymorphism;Reference proteome;Secreted;Signal
A0A0C4DH43	Adaptive immunity;Cell membrane;Disulfide bond;Immunity;Immunoglobulin;Immunoglobulin domain;Membrane;Polymorphism;Pyrrolidone carboxylic acid;Reference proteome;Secreted;Signal
P01763	Adaptive immunity;Cell membrane;Direct protein sequencing;Disulfide bond;Immunity;Immunoglobulin;Immunoglobulin domain;Membrane;Polymorphism;Reference proteome;Secreted;Signal
P31275	DNA-binding;Developmental protein;Homeobox;Nucleus;Reference proteome;Transcription;Transcription regulation
A0A0B4J1V7	Adaptive immunity;Cell membrane;Disulfide bond;Glycoprotein;Immunity;Immunoglobulin;Immunoglobulin domain;Membrane;Polymorphism;Reference proteome;Secreted;Signal
Q9H1B7	3D-structure;Coiled coil;Disease mutation;Epilepsy;Isopeptide bond;Mental retardation;Metal-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Transferase;Triplet repeat expansion;Ubl conjugation;Zinc;Zinc-finger
P40189	3D-structure;Alternative splicing;Cell membrane;Direct protein sequencing;Disease mutation;Disulfide bond;Glycoprotein;Host-virus interaction;Immunoglobulin domain;Membrane;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Repeat;Secreted;Signal;Transmembrane;Transmembrane helix
Q5TF58	Coiled coil;Intermediate filament;Reference proteome
